Submission ID,What is your age?,How many cups of coffee do you typically drink per day?,Where do you typically drink coffee?,Where do you typically drink coffee? (At home),Where do you typically drink coffee? (At the office),Where do you typically drink coffee? (On the go),Where do you typically drink coffee? (At a cafe),Where do you typically drink coffee? (None of these),How do you brew coffee at home?,How do you brew coffee at home? (Pour over),How do you brew coffee at home? (French press),How do you brew coffee at home? (Espresso),How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee)),How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso)),How do you brew coffee at home? (Instant coffee),How do you brew coffee at home? (Bean-to-cup machine),How do you brew coffee at home? (Cold brew),How do you brew coffee at home? (Coffee extract (e.g. Cometeer)),How do you brew coffee at home? (Other),How else do you brew coffee at home?,"On the go, where do you typically purchase coffee?","On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin))","On the go, where do you typically purchase coffee? (Local cafe)","On the go, where do you typically purchase coffee? (Drive-thru)","On the go, where do you typically purchase coffee? (Specialty coffee shop)","On the go, where do you typically purchase coffee? (Deli or supermarket)","On the go, where do you typically purchase coffee? (Other)",Where else do you purchase coffee?,What is your favorite coffee drink?,Please specify what your favorite coffee drink is,Do you usually add anything to your coffee?,Do you usually add anything to your coffee? (No - just black),"Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer)",Do you usually add anything to your coffee? (Sugar or sweetener),Do you usually add anything to your coffee? (Flavor syrup),Do you usually add anything to your coffee? (Other),What else do you add to your coffee?,What kind of dairy do you add?,What kind of dairy do you add? (Whole milk),What kind of dairy do you add? (Skim milk),What kind of dairy do you add? (Half and half),What kind of dairy do you add? (Coffee creamer),What kind of dairy do you add? (Flavored coffee creamer),What kind of dairy do you add? (Oat milk),What kind of dairy do you add? (Almond milk),What kind of dairy do you add? (Soy milk),What kind of dairy do you add? (Other),What kind of sugar or sweetener do you add?,What kind of sugar or sweetener do you add? (Granulated Sugar),"What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda))",What kind of sugar or sweetener do you add? (Honey),What kind of sugar or sweetener do you add? (Maple Syrup),What kind of sugar or sweetener do you add? (Stevia),What kind of sugar or sweetener do you add? (Agave Nectar),What kind of sugar or sweetener do you add? (Brown Sugar),What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado)),What kind of flavorings do you add?,What kind of flavorings do you add? (Vanilla Syrup),What kind of flavorings do you add? (Caramel Syrup),What kind of flavorings do you add? (Hazelnut Syrup),What kind of flavorings do you add? (Cinnamon (Ground or Stick)),What kind of flavorings do you add? (Peppermint Syrup),What kind of flavorings do you add? (Other),What other flavoring do you use?,"Before today's tasting, which of the following best described what kind of coffee you like?",How strong do you like your coffee?,What roast level of coffee do you prefer?,How much caffeine do you like in your coffee?,"Lastly, how would you rate your own coffee expertise?",Coffee A - Bitterness,Coffee A - Acidity,Coffee A - Personal Preference,Coffee A - Notes,Coffee B - Bitterness,Coffee B - Acidity,Coffee B - Personal Preference,Coffee B - Notes,Coffee C - Bitterness,Coffee C - Acidity,Coffee C - Personal Preference,Coffee C - Notes,Coffee D - Bitterness,Coffee D - Acidity,Coffee D - Personal Preference,Coffee D - Notes,"Between Coffee A, Coffee B, and Coffee C which did you prefer?","Between Coffee A and Coffee D, which did you prefer?","Lastly, what was your favorite overall coffee?",Do you work from home or in person?,"In total, much money do you typically spend on coffee in a month?",Why do you drink coffee?,Why do you drink coffee? (It tastes good),Why do you drink coffee? (I need the caffeine),Why do you drink coffee? (I need the ritual),Why do you drink coffee? (It makes me go to the bathroom),Why do you drink coffee? (Other),Other reason for drinking coffee,Do you like the taste of coffee?,Do you know where your coffee comes from?,What is the most you've ever paid for a cup of coffee?,What is the most you'd ever be willing to pay for a cup of coffee?,Do you feel like you’re getting good value for your money when you buy coffee at a cafe?,Approximately how much have you spent on coffee equipment in the past 5 years?,Do you feel like you’re getting good value for your money with regards to your coffee equipment?,Gender,Gender (please specify),Education Level,Ethnicity/Race,Ethnicity/Race (please specify),Employment Status,Number of Children,Political Affiliation
5dqyoM,25-34 years old,Less than 1,"None of these, At a cafe",False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,Blended drink (e.g. Frappuccino),,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer",False,True,True,False,False,,Whole milk,True,False,False,False,False,False,False,False,False,"Maple Syrup, Brown Sugar",False,False,False,True,False,False,True,False,,,,,,,,,Chocolatey,Medium,Medium,Half caff,1.0,2.0,3.0,1.0,,3.0,1.0,2.0,,5.0,2.0,1.0,,5.0,4.0,1.0,,Coffee B,Coffee A,Coffee A,I primarily work from home,<$20,Other,False,False,False,False,True,In a mixed drink,No,No,$2-$4,$4-$6,No,Less than $20,,Female,,Bachelor's degree,Asian/Pacific Islander,,Unemployed,,No affiliation
24xMzp,25-34 years old,2,"At home, At the office, At a cafe",True,True,False,True,False,"Pour over, Espresso",True,False,True,False,False,False,False,False,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,7.0,3.0,2.0,3.0,,2.0,2.0,4.0,,4.0,2.0,1.0,,1.0,4.0,5.0,,Coffee B,Coffee D,Coffee D,I do a mix of both,$80-$100,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$8-$10,$8-$10,No,"More than $1,000",Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,,Independent
42NgEk,25-34 years old,1,"At home, At the office",True,True,False,False,False,"Espresso, Cold brew",False,False,True,False,False,False,False,True,False,False,,,,,,,,,,Cappuccino,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,"Whole milk, Skim milk",True,True,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Chocolatey,Medium,Medium,Full caffeine,5.0,2.0,4.0,5.0,"Like the finish, lots of flavor and complexity, acidity was present but not overpowering.",4.0,2.0,1.0,"Didn't like this very much, was craving some milk to add in to mute the bitterness and roasty flavors. Felt heavy on the palette.",5.0,3.0,3.0,"Dry finish, dark chocolate, roasty flavors. Liked this a little more than B because it was more balanced. ",2.0,3.0,5.0,"Loved the complexity, fruity acidity. It changed a lot as it cooled.",Coffee A,Coffee A,Coffee A,I primarily work from home,,"It tastes good, I need the caffeine, It makes me go to the bathroom",True,True,False,True,False,,Yes,Yes,$6-$8,$8-$10,No,$500-$1000,Yes,Male,,Master's degree,Asian/Pacific Islander,,Employed full-time,,No affiliation
XeBKAd,25-34 years old,2,"At a cafe, At home",True,False,False,True,False,"French press, Other",False,True,False,False,False,False,False,False,False,True,Aeropress ,,,,,,,,,Espresso,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floral,Very strong,Light,Full caffeine,6.0,2.0,4.0,4.0,Citrus,4.0,1.0,3.0,"Chocolate, mushroom",4.0,2.0,3.0,Earthy ,3.0,4.0,5.0,"Coriander, grapefruit",Coffee A,Coffee D,Coffee D,,,,,,,,,,,,,,,,,,,,,,,,
RzB7Qp,18-24 years old,Less than 1,"At the office, At home",True,True,False,False,False,Espresso,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",False,True,True,False,False,,Oat milk,False,False,False,False,False,True,False,False,False,"Artificial Sweeteners (e.g., Splenda), Raw Sugar (Turbinado)",False,True,False,False,False,False,False,True,,,,,,,,,Nutty,Medium,Medium,Full caffeine,2.0,2.0,5.0,3.0,Fruity,3.0,2.0,3.0,Chocolaty ,3.0,3.0,4.0,Biscuit,3.0,4.0,1.0,Tabasco,Coffee C,Coffee A,Coffee C,I primarily work in person,$20-$40,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,No,$10-$15,More than $20,Yes,$50-$100,Yes,Male,,Bachelor's degree,Hispanic/Latino,,Employed full-time,,Democrat
GrB2GQ,55-64 years old,2,At home,True,False,False,False,False,"Pour over, French press, Cold brew",True,True,False,False,False,False,False,True,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Very strong,Dark,Full caffeine,5.0,2.0,3.0,4.0,,3.0,4.0,3.0,,4.0,3.0,4.0,,2.0,2.0,5.0,,Coffee B,Coffee D,Coffee D,I primarily work in person,$20-$40,It tastes good,True,False,False,False,False,,Yes,Yes,$4-$6,$4-$6,No,$100-$300,Yes,Male,,High school graduate,White/Caucasian,,Employed full-time,2,Independent
MAd9WE,35-44 years old,1,At home,True,False,False,False,False,"Pour over, Cold brew, French press",True,True,False,False,False,False,False,True,False,False,,,,,,,,,,Iced coffee,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bright,Somewhat strong,Light,Full caffeine,8.0,3.0,3.0,4.0,"juicy, apple",2.0,3.0,3.0,,5.0,1.0,2.0,dark chocolate,1.0,5.0,5.0,citrus,Coffee A,Coffee D,Coffee D,I primarily work from home,$20-$40,It tastes good,True,False,False,False,False,,Yes,Yes,$10-$15,$15-$20,Yes,$300-$500,Yes,Male,,Some college or associate's degree,White/Caucasian,,Employed full-time,,Democrat
oAV4YX,35-44 years old,2,"At a cafe, At home",True,False,False,True,False,"Pour over, Other",True,False,False,False,False,False,False,False,False,True,"AeroPress, Moka pot",,,,,,,,,Americano,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Very strong,Light,Full caffeine,6.0,4.0,2.0,4.0,"felt balanced. distinctly worse as it got cooler, though, more unpleasant bitterness than the nice kind. nice mouthfeel, felt silky and full.",3.0,3.0,4.0,inoffensive and pleasant at all temperatures. very thin mouthfeel.,1.0,1.0,2.0,"very watery mouthfeel. neither good nor bad, kind of unremarkable verging on boring.",5.0,2.0,1.0,i tasted none of the fruit and berries discussed in the livestream. i got mostly twigs and mulch and damp earthiness.,Coffee A,Coffee A,Coffee A,I primarily work from home,$40-$60,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$6-$8,$4-$6,No,$100-$300,Yes,Male,,Bachelor's degree,White/Caucasian,,Unemployed,,Democrat
g5NRxN,25-34 years old,1,"At a cafe, At home",True,False,False,True,False,"Espresso, Pour over",True,False,True,False,False,False,False,False,False,False,,,,,,,,,,Latte,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bright,Somewhat strong,Light,Full caffeine,7.0,1.0,4.0,5.0,"lemon (vinegar?), bitter dark chocolate",2.0,2.0,5.0,plum - buttery,2.0,1.0,4.0,Hazelnut,1.0,4.0,5.0,Sour Cherry,Coffee B,Coffee D,Coffee B,I primarily work from home,$60-$80,"It tastes good, I need the caffeine, Other",True,True,False,False,True,getting out of the house,Yes,Yes,$8-$10,$10-$15,Yes,$300-$500,Yes,Non-binary,,Some college or associate's degree,White/Caucasian,,Employed full-time,,No affiliation
42NgM5,35-44 years old,2,"At home, At a cafe",True,False,False,True,False,"Pour over, French press, Pod/capsule machine (e.g. Keurig/Nespresso)",True,True,False,False,True,False,False,False,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floral,Medium,Light,Full caffeine,8.0,2.0,3.0,4.0,,4.0,2.0,4.0,,2.0,5.0,5.0,,4.0,2.0,5.0,,Coffee C,Coffee D,Coffee D,I primarily work from home,$20-$40,It tastes good,True,False,False,False,False,,Yes,Yes,More than $20,More than $20,Yes,$300-$500,Yes,Male,,Some college or associate's degree,White/Caucasian,,Unemployed,1,No affiliation
lNlPqW,25-34 years old,1,"At home, At a cafe",True,False,False,True,False,"Pour over, Espresso",True,False,True,False,False,False,False,False,False,False,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer, Flavor syrup",False,True,False,True,False,,"Almond milk, Oat milk",False,False,False,False,False,True,True,False,False,,,,,,,,,,,,,,,,,,Chocolatey,Medium,Dark,Decaf,4.0,3.0,4.0,3.0,"Fruity and somewhat bright, with some tasty richness on the back end. As it cooled, the acidity brightened. Given a color, the flavor is purple.",2.0,1.0,5.0,"This one tasted herbal throughout the temperature range. Rich with a slight bitterness, almost reminded me of green tea at times. Given a color, the taste was green.",4.0,1.0,4.0,"“Clean” was the overwhelming thought. It reminded me of a generic coffee flavor, but done extremely well. A bitterness that didn’t overwhelm.  I would sip on this any day. Given a color, the flavor is clear, or maybe a light brown.",1.0,5.0,4.0,"Very bright acidity that only brightened over time. Fruity with a more bitter aftertaste. I would love to pair this with a baked good. Sipping this enhanced the flavors of the other coffees. Given a color, the flavor is yellow.",Coffee B,Coffee D,Coffee B,I primarily work from home,$20-$40,It tastes good,True,False,False,False,False,,Yes,No,$8-$10,$8-$10,No,$300-$500,Yes,Female,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
aBr8JE,25-34 years old,1,At home,True,False,False,False,False,Pour over,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,Pourover,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Somewhat strong,Light,Full caffeine,4.0,2.0,4.0,3.0,Maple,4.0,2.0,2.0,Very inoffensive and standard. This is like diner coffee but like a really really good diner ,3.0,4.0,2.0,,1.0,4.0,4.0,Blueberry,Coffee A,Coffee D,Coffee D,I primarily work in person,$60-$80,It tastes good,True,False,False,False,False,,Yes,Yes,$15-$20,$10-$15,No,"More than $1,000",Yes,Non-binary,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
42Ne8r,25-34 years old,1,"At a cafe, At home",True,False,False,True,False,"Pour over, Espresso, Cold brew, Other",True,False,True,False,False,False,False,True,False,True,Aeropress,,,,,,,,,Latte,,"No - just black, Milk, dairy alternative, or coffee creamer, Flavor syrup",True,True,False,True,False,,"Whole milk, Oat milk",True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Light,Full caffeine,8.0,2.0,5.0,2.0,"tea, citrus, berry, high acidity",2.0,1.0,1.0,"mellow, bland, hollow",3.0,2.0,5.0,"sweet, caramel, espresso, silky",2.0,4.0,4.0,"juicy, fruit, tart",Coffee C,Coffee D,Coffee C,I primarily work in person,$20-$40,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$10-$15,$15-$20,No,$500-$1000,Yes,Male,,Bachelor's degree,Hispanic/Latino,,Employed full-time,1,Republican
LdMQxO,35-44 years old,2,"At home, At the office",True,True,False,False,False,"Coffee brewing machine (e.g. Mr. Coffee), Espresso",False,False,True,True,False,False,False,False,False,False,,,,,,,,,,Cappuccino,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bold,Somewhat strong,Medium,Full caffeine,4.0,3.0,,4.0,,3.0,2.0,3.0,,1.0,3.0,4.0,Coffee,1.0,2.0,1.0,"Fruit, raspberries ",Coffee C,Coffee A,Coffee C,I primarily work from home,$20-$40,,,,,,,,,Yes,,,,,,,,,,,,,
XeBK0d,55-64 years old,1,At home,True,False,False,False,False,"Pour over, Espresso",True,False,True,False,False,False,False,False,False,False,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Oat milk,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,Caramalized,Medium,Light,Full caffeine,7.0,2.0,4.0,5.0,"Balanced, Whey(milk)",3.0,2.0,3.0,"Dark Roast, Initially rubbery taste.",4.0,3.0,2.0,Nothing memorable,3.0,2.0,4.0,"First thought Olives (kalamata). Initially least favorite, but grew to second favorite. Tastes like pulp process, fermented.",Coffee A,Coffee A,Coffee A,I primarily work from home,$20-$40,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,Yes,$8-$10,$8-$10,Yes,"More than $1,000",Yes,Male,,Master's degree,White/Caucasian,,Employed full-time,,Democrat
8dp00l,45-54 years old,2,"At home, At a cafe",True,False,False,True,False,Espresso,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,Americano,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bold,Somewhat strong,Medium,Full caffeine,4.0,2.0,3.0,3.0,berries/,2.0,2.0,,perfect balance. toasty,3.0,2.0,3.0,"unsweetened caramel, chocolate. dark roast?",4.0,3.0,1.0,"raw nuts, diarrhea, fermented",Coffee B,Coffee A,Coffee B,,,,,,,,,,,,,,,,,,,,,,,,
ZdRpqV,55-64 years old,3,"At home, At the office",True,True,False,False,False,"Coffee brewing machine (e.g. Mr. Coffee), French press",False,True,False,True,False,False,False,False,False,False,,,,,,,,,,Pourover,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Oat milk,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,Bright,Medium,Light,Full caffeine,6.0,3.0,3.0,2.0,Slightly sour finish/ earthy,3.0,2.0,2.0,Light,2.0,3.0,4.0,,1.0,3.0,4.0,Fruity/light acidity/better cooled /slightly sour,Coffee C,Coffee D,Coffee D,I primarily work in person,$40-$60,"It tastes good, I need the caffeine",True,True,False,False,False,,Yes,Yes,$8-$10,$10-$15,Yes,$300-$500,Yes,Male,,Doctorate or professional degree,White/Caucasian,,Employed full-time,3,Independent
24xM5V,25-34 years old,2,"At home, On the go, At a cafe",True,False,True,True,False,"Pour over, Espresso, Cold brew, Other",True,False,True,False,False,False,False,True,False,True,"Hario Switch, Aeropress",Specialty coffee shop,False,False,False,True,False,False,,Espresso,,"No - just black, Milk, dairy alternative, or coffee creamer",True,True,False,False,False,,"Soy milk, Oat milk, Almond milk",False,False,False,False,False,True,True,True,False,,,,,,,,,,,,,,,,,,Juicy,Very strong,Light,Full caffeine,7.0,1.0,4.0,5.0,"Lemon, Gram Cracker",3.0,2.0,4.0,"Milk Chocolate l, Creamy ",4.0,1.0,4.0,Cashew,2.0,3.0,5.0,Cherry,Coffee A,Coffee D,Coffee D,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,$8-$10,$10-$15,Yes,$300-$500,Yes,Male,,Some college or associate's degree,Other (please specify),"Asian, White",Student,,Democrat
24xqAj,35-44 years old,3,On the go,False,False,True,False,False,,,,,,,,,,,,,Specialty coffee shop,False,False,False,True,False,False,,Pourover,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",False,True,True,False,False,,Half and half,False,False,True,False,False,False,False,False,False,Granulated Sugar,True,False,False,False,False,False,False,False,,,,,,,,,Floral,Somewhat strong,Medium,Full caffeine,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OABWqp,25-34 years old,2,"At the office, On the go, At home, At a cafe",True,True,True,True,False,"French press, Other, Pod/capsule machine (e.g. Keurig/Nespresso), Espresso",False,True,True,False,True,False,False,False,False,True,Aero press ,Specialty coffee shop,False,False,False,True,False,False,,Espresso,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bright,Somewhat strong,Blonde,Full caffeine,7.0,2.0,5.0,4.0,"Citrus, orange peel, some fruit ",3.0,1.0,3.0,"Mouth feel is dry after the fact, chocolatey and nutty",4.0,2.0,3.0,Very rounded and balanced with earthy/husky notes,1.0,4.0,5.0,"Natural sweetness with notes of deep chocolate, berries and currants ",Coffee A,Coffee D,Coffee D,I primarily work in person,,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,Yes,,,,,,,,,,,,,
9dJzzE,35-44 years old,1,At home,True,False,False,False,False,Coffee brewing machine (e.g. Mr. Coffee),False,False,False,True,False,False,False,False,False,False,,,,,,,,,,Cortado,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Half and half,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Caramalized,Medium,Medium,Full caffeine,3.0,1.0,4.0,1.0,,4.0,1.0,4.0,,2.0,2.0,3.0,,2.0,3.0,3.0,Fruity,Coffee B,Coffee D,Coffee B,I primarily work from home,$40-$60,"It tastes good, I need the caffeine, I need the ritual",True,True,True,False,False,,Yes,No,$10-$15,$15-$20,Yes,$300-$500,Yes,Female,,Master's degree,White/Caucasian,,Employed full-time,1,Democrat
7d9809,18-24 years old,1,"At home, At a cafe",True,False,False,True,False,"French press, Coffee brewing machine (e.g. Mr. Coffee)",False,True,False,True,False,False,False,False,False,False,,,,,,,,,,Mocha,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",False,True,True,False,False,,"Half and half, Whole milk",True,False,True,False,False,False,False,False,False,Honey,False,False,True,False,False,False,False,False,,,,,,,,,Nutty,Somewhat strong,Dark,Full caffeine,3.0,3.0,4.0,3.0,Sour and fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dY258K,25-34 years old,4,"At the office, At home",True,True,False,False,False,"Pod/capsule machine (e.g. Keurig/Nespresso), Espresso, French press, Pour over, Coffee extract (e.g. Cometeer)",True,True,True,False,True,False,False,False,True,False,,,,,,,,,,Latte,,"No - just black, Milk, dairy alternative, or coffee creamer, Sugar or sweetener",True,True,True,False,False,,Half and half,False,False,True,False,False,False,False,False,False,"Artificial Sweeteners (e.g., Splenda)",False,True,False,False,False,False,False,False,,,,,,,,,Fruity,Somewhat strong,Light,Full caffeine,6.0,1.0,3.0,4.0,"Apple, caramel.",3.0,3.0,3.0,Unfortunately ordered too late to get the George Howell coffee.,3.0,2.0,3.0,"Roasty/smokey, but nothing overbearing for me.",1.0,2.0,5.0,Caramel/toffee,Coffee A,Coffee D,Coffee D,I primarily work from home,$40-$60,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$10-$15,$10-$15,No,"More than $1,000",Yes,Male,,Master's degree,White/Caucasian,,Employed full-time,,Democrat
YZzEjJ,35-44 years old,3,At home,True,False,False,False,False,"Pour over, Espresso",True,False,True,False,False,False,False,False,False,False,,,,,,,,,,Espresso,,"No - just black, Milk, dairy alternative, or coffee creamer",True,True,False,False,False,,Soy milk,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,Chocolatey,Somewhat strong,Medium,Full caffeine,7.0,3.0,3.0,3.0,"It felt oddly ""generic"" like what coffee ""should"" taste like, but nothing standing out. ",3.0,2.0,3.0,Not bad but it felt in the dark range and didn't have some of the smooth or velvetiness that I associate with darker roasts. ,2.0,3.0,4.0,"It felt very ""mild"" in a good way. An easy sipping coffee. ",2.0,5.0,4.0,"This definitely felt the most ""interesting"" of the coffees, but also a little on the strongly sour side. It was something I could enjoy in a single cup experience, but I don't think I'd want cup after cup on an average day. ",Coffee C,Coffee D,Coffee C,I primarily work from home,$20-$40,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,Yes,$4-$6,$4-$6,Yes,$300-$500,Yes,Male,,Doctorate or professional degree,White/Caucasian,,Employed full-time,2,Independent
PABMpV,18-24 years old,More than 4,At home,True,False,False,False,False,Coffee brewing machine (e.g. Mr. Coffee),False,False,False,True,False,False,False,False,False,False,,,,,,,,,,Regular drip coffee,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bright,Somewhat strong,Light,Full caffeine,5.0,3.0,4.0,2.0,Nutty,2.0,3.0,3.0,Flat,3.0,2.0,4.0,Earthy,1.0,5.0,2.0,Sour Grape,Coffee C,Coffee A,Coffee C,I do a mix of both,$20-$40,"I need the caffeine, It tastes good, I need the ritual, It makes me go to the bathroom",True,True,True,True,False,,Yes,No,$10-$15,More than $20,No,$50-$100,Yes,Male,,Master's degree,Asian/Pacific Islander,,Student,,Independent
xdNkX5,25-34 years old,Less than 1,At home,True,False,False,False,False,Other,False,False,False,False,False,False,False,False,False,True,My husband does the brewing,,,,,,,,,Iced coffee,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup",False,True,True,True,False,,Half and half,False,False,True,False,False,False,False,False,False,"Artificial Sweeteners (e.g., Splenda)",False,True,False,False,False,False,False,False,,,,,,,,,Full Bodied,Somewhat strong,Medium,Full caffeine,5.0,1.0,4.0,3.0,"smoot, sweet, not flavorful",2.0,3.0,4.0,"good, soft, mild, diner coffee",3.0,3.0,5.0,full bodied,4.0,2.0,1.0,"sour, no",Coffee C,Coffee A,Coffee C,I primarily work from home,$20-$40,I need the caffeine,False,True,False,False,False,,No,Yes,$10-$15,$10-$15,No,Less than $20,Yes,Female,,Bachelor's degree,White/Caucasian,,Employed full-time,,Democrat
LdMA7v,25-34 years old,1,"At home, At the office",True,True,False,False,False,"Pour over, French press, Other",True,True,False,False,False,False,False,False,False,True,Aeropress ,,,,,,,,,Americano,,No - just black,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Medium,Half caff,7.0,2.0,4.0,2.0,,4.0,2.0,3.0,,3.0,2.0,4.0,,1.0,4.0,5.0,,Coffee C,Coffee D,Coffee D,I primarily work in person,$20-$40,"I need the ritual, It tastes good",True,False,True,False,False,,Yes,Yes,$4-$6,$4-$6,No,$300-$500,Yes,Male,,Bachelor's degree,White/Caucasian,,Employed full-time,2,No affiliation
1r2Zb4,25-34 years old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XeBKZP,35-44 years old,2,"At home, On the go, At the office",True,True,True,False,False,"Coffee brewing machine (e.g. Mr. Coffee), Cold brew",False,False,False,True,False,False,False,True,False,False,,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Local cafe",True,True,False,True,False,False,,Americano,,"Milk, dairy alternative, or coffee creamer",False,True,False,False,False,,Half and half,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,Chocolatey,Medium,Dark,Full caffeine,5.0,1.0,4.0,4.0,,2.0,3.0,3.0,,3.0,3.0,4.0,,5.0,1.0,2.0,,Coffee C,Coffee A,Coffee C,I do a mix of both,$60-$80,"I need the ritual, It tastes good",True,False,True,False,False,,Yes,Yes,$6-$8,$8-$10,No,$50-$100,Yes,Female,,Bachelor's degree,White/Caucasian,,Employed full-time,2,Independent
jB9dPx,>65 years old,2,At home,True,False,False,False,False,"Pour over, French press, Coffee extract (e.g. Cometeer), Other",True,True,False,False,False,False,False,False,True,True,Siphon,,,,,,,,,Pourover,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",False,True,True,False,False,,Skim milk,False,True,False,False,False,False,False,False,False,"Granulated Sugar, Honey",True,False,True,False,False,False,False,False,,,,,,,,,Full Bodied,Somewhat strong,Dark,Full caffeine,4.0,3.0,2.0,4.0,Molasses,2.0,1.0,3.0,,2.0,1.0,2.0,,3.0,4.0,3.0,,Coffee A,Coffee A,Coffee A,,$60-$80,"It tastes good, I need the ritual",True,False,True,False,False,,Yes,No,$6-$8,$8-$10,Yes,$500-$1000,Yes,Male,,Master's degree,White/Caucasian,,Retired,More than 3,Democrat
